Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2022-12-13T10:24:42-0800,Trade,Buy to Close,BUY_TO_CLOSE,TSLA  230120P00128330,Equity Option,Bought 2 TSLA 01/20/23 Put 128.33 @ 3.02,-604.00,2,-302.00,0.00,-0.24,100,TSLA,TSLA,1/20/23,128.33,PUT,246323848
2022-12-13T10:24:42-0800,Trade,Sell to Close,SELL_TO_CLOSE,TSLA  230120P00135000,Equity Option,Sold 1 TSLA 01/20/23 Put 135.00 @ 4.23,423.00,1,423.00,0.00,-0.132,100,TSLA,TSLA,1/20/23,135,PUT,246323848
2022-12-13T08:56:31-0800,Trade,Sell to Open,SELL_TO_OPEN,TSLA  230120P00128330,Equity Option,Sold 2 TSLA 01/20/23 Put 128.33 @ 3.74,748.00,2,374.00,-2.00,-0.264,100,TSLA,TSLA,1/20/23,128.33,PUT,246289953
2022-12-13T08:56:31-0800,Trade,Buy to Open,BUY_TO_OPEN,TSLA  230120P00135000,Equity Option,Bought 1 TSLA 01/20/23 Put 135.00 @ 5.17,-517.00,1,-517.00,-1.00,-0.12,100,TSLA,TSLA,1/20/23,135,PUT,246289953
2022-12-13T07:14:55-0800,Trade,Buy to Close,BUY_TO_CLOSE,NKE   230120P00100000,Equity Option,Bought 1 NKE 01/20/23 Put 100.00 @ 1.57,-157.00,1,-157.00,0.00,-0.12,100,NKE,NKE,1/20/23,100,PUT,246232636
2022-12-13T06:30:00-0800,Trade,Buy to Close,BUY_TO_CLOSE,AMZN  221230P00090000,Equity Option,Bought 1 AMZN 12/30/22 Put 90.00 @ 1.28,-128.00,1,-128.00,0.00,-0.12,100,AMZN,AMZN,12/30/22,90,PUT,245910141
2022-12-10T07:04:59-0800,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,
2022-12-09T09:27:31-0800,Trade,Buy to Close,BUY_TO_CLOSE,NVDA  230120P00142500,Equity Option,Bought 1 NVDA 01/20/23 Put 142.50 @ 2.60,-260.00,1,-260.00,0.00,-0.12,100,NVDA,NVDA,1/20/23,142.5,PUT,245892412
2022-12-09T08:15:56-0800,Trade,Buy to Open,BUY_TO_OPEN,AMZN,Equity,Bought 9 AMZN @ 89.61,-806.49,9,-89.61,0.00,-0.008,,,,,,,245867038
2022-12-09T08:15:56-0800,Trade,Buy to Open,BUY_TO_OPEN,AMZN,Equity,Bought 1 AMZN @ 89.61,-89.61,1,-89.61,0.00,-0.001,,,,,,,245867038
2022-12-07T08:46:09-0800,Trade,Sell to Close,SELL_TO_CLOSE,TSM   221216C00081500,Equity Option,Sold 1 TSM 12/16/22 Call 81.50 @ 0.86,86.00,1,86.00,0.00,-0.132,100,TSM,TSM,12/16/22,81.5,CALL,245528080
2022-12-07T08:46:09-0800,Trade,Sell to Close,SELL_TO_CLOSE,TSM   221216P00081500,Equity Option,Sold 1 TSM 12/16/22 Put 81.50 @ 3.76,376.00,1,376.00,0.00,-0.132,100,TSM,TSM,12/16/22,81.5,PUT,245528080
2022-12-07T08:46:09-0800,Trade,Buy to Close,BUY_TO_CLOSE,TSM   221216P00084000,Equity Option,Bought 1 TSM 12/16/22 Put 84.00 @ 5.78,-578.00,1,-578.00,0.00,-0.12,100,TSM,TSM,12/16/22,84,PUT,245528080
2022-12-07T08:46:09-0800,Trade,Buy to Close,BUY_TO_CLOSE,TSM   221216C00078000,Equity Option,Bought 1 TSM 12/16/22 Call 78.00 @ 2.41,-241.00,1,-241.00,0.00,-0.12,100,TSM,TSM,12/16/22,78,CALL,245528080
2022-12-06T09:26:46-0800,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  230120C04195000,Equity Option,Sold 1 SPX 01/20/23 Call 4195.00 @ 26.73,"2,673.00",1,"2,673.00",0.00,-0.772,100,SPXW,SPX,1/20/23,4195,CALL,245343241
2022-12-06T09:26:46-0800,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  230120C04190000,Equity Option,Bought 1 SPX 01/20/23 Call 4190.00 @ 27.88,"-2,788.00",1,"-2,788.00",0.00,-0.77,100,SPXW,SPX,1/20/23,4190,CALL,245343241
2022-12-03T06:22:29-0800,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.18,0,,--,0.00,,,,,,,
2022-12-02T12:56:08-0800,Trade,Sell to Open,SELL_TO_OPEN,NKE   230120P00100000,Equity Option,Sold 1 NKE 01/20/23 Put 100.00 @ 2.24,224.00,1,224.00,-1.00,-0.132,100,NKE,NKE,1/20/23,100,PUT,245013050
2022-12-02T12:55:53-0800,Trade,Sell to Open,SELL_TO_OPEN,NVDA  230120P00142500,Equity Option,Sold 1 NVDA 01/20/23 Put 142.50 @ 3.21,321.00,1,321.00,-1.00,-0.132,100,NVDA,NVDA,1/20/23,142.5,PUT,245012892
2022-12-02T12:51:33-0800,Trade,Sell to Open,SELL_TO_OPEN,AMZN  221230P00090000,Equity Option,Sold 1 AMZN 12/30/22 Put 90.00 @ 2.23,223.00,1,223.00,-1.00,-0.132,100,AMZN,AMZN,12/30/22,90,PUT,245010481
2022-12-02T10:41:32-0800,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  221205C04070000,Equity Option,Sold 1 SPX 12/05/22 Call 4070.00 @ 10.10,"1,010.00",1,"1,010.00",0.00,-0.772,100,SPXW,SPX,12/05/22,4070,CALL,244959421
2022-12-02T10:41:32-0800,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  221205P04030000,Equity Option,Sold 1 SPX 12/05/22 Put 4030.00 @ 7.60,760.00,1,760.00,0.00,-0.772,100,SPXW,SPX,12/05/22,4030,PUT,244959421
2022-12-02T10:41:32-0800,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  221205C04050000,Equity Option,Bought 1 SPX 12/05/22 Call 4050.00 @ 19.70,"-1,970.00",1,"-1,970.00",0.00,-0.77,100,SPXW,SPX,12/05/22,4050,CALL,244959421
2022-12-02T10:41:32-0800,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  221205P04050000,Equity Option,Bought 1 SPX 12/05/22 Put 4050.00 @ 14.30,"-1,430.00",1,"-1,430.00",0.00,-0.77,100,SPXW,SPX,12/05/22,4050,PUT,244959421
2022-12-02T09:53:09-0800,Trade,Sell to Open,SELL_TO_OPEN,SPXW  221205C04050000,Equity Option,Sold 1 SPX 12/05/22 Call 4050.00 @ 19.72,"1,972.00",1,"1,972.00",-1.00,-0.772,100,SPXW,SPX,12/05/22,4050,CALL,244945183
2022-12-02T09:53:09-0800,Trade,Sell to Open,SELL_TO_OPEN,SPXW  221205P04050000,Equity Option,Sold 1 SPX 12/05/22 Put 4050.00 @ 16.13,"1,613.00",1,"1,613.00",-1.00,-0.772,100,SPXW,SPX,12/05/22,4050,PUT,244945183
2022-12-02T09:53:09-0800,Trade,Buy to Open,BUY_TO_OPEN,SPXW  221205C04070000,Equity Option,Bought 1 SPX 12/05/22 Call 4070.00 @ 10.40,"-1,040.00",1,"-1,040.00",-1.00,-0.77,100,SPXW,SPX,12/05/22,4070,CALL,244945183
2022-12-02T09:53:09-0800,Trade,Buy to Open,BUY_TO_OPEN,SPXW  221205P04030000,Equity Option,Bought 1 SPX 12/05/22 Put 4030.00 @ 8.95,-895.00,1,-895.00,-1.00,-0.77,100,SPXW,SPX,12/05/22,4030,PUT,244945183
2022-12-02T09:34:23-0800,Trade,Sell to Open,SELL_TO_OPEN,PTON  230120P00012500,Equity Option,Sold 1 PTON 01/20/23 Put 12.50 @ 1.42,142.00,1,142.00,-1.00,-0.132,100,PTON,PTON,1/20/23,12.5,PUT,244939196
2022-12-02T08:34:23-0800,Trade,Buy to Open,BUY_TO_OPEN,TSM   221216P00081500,Equity Option,Bought 1 TSM 12/16/22 Put 81.50 @ 2.16,-216.00,1,-216.00,-1.00,-0.12,100,TSM,TSM,12/16/22,81.5,PUT,244914788
2022-12-02T08:34:23-0800,Trade,Buy to Open,BUY_TO_OPEN,TSM   221216C00081500,Equity Option,Bought 1 TSM 12/16/22 Call 81.50 @ 2.18,-218.00,1,-218.00,-1.00,-0.12,100,TSM,TSM,12/16/22,81.5,CALL,244914788
2022-12-02T08:34:23-0800,Trade,Sell to Open,SELL_TO_OPEN,TSM   221216P00084000,Equity Option,Sold 1 TSM 12/16/22 Put 84.00 @ 3.65,365.00,1,365.00,-1.00,-0.132,100,TSM,TSM,12/16/22,84,PUT,244914788
2022-12-02T08:34:23-0800,Trade,Sell to Open,SELL_TO_OPEN,TSM   221216C00078000,Equity Option,Sold 1 TSM 12/16/22 Call 78.00 @ 4.49,449.00,1,449.00,-1.00,-0.142,100,TSM,TSM,12/16/22,78,CALL,244914788
2022-12-02T08:22:31-0800,Trade,Sell to Open,SELL_TO_OPEN,SPX   230120C04280000,Equity Option,Sold 1 SPX 01/20/23 Call 4280.00 @ 27.87,"2,787.00",1,"2,787.00",-1.00,-0.772,100,SPX,SPX,1/20/23,4280,CALL,244909695
2022-12-02T08:22:31-0800,Trade,Sell to Open,SELL_TO_OPEN,SPX   230120P03810000,Equity Option,Sold 1 SPX 01/20/23 Put 3810.00 @ 39.46,"3,946.00",1,"3,946.00",-1.00,-0.772,100,SPX,SPX,1/20/23,3810,PUT,244909695
2022-12-02T08:22:31-0800,Trade,Buy to Open,BUY_TO_OPEN,SPX   230120C04290000,Equity Option,Bought 1 SPX 01/20/23 Call 4290.00 @ 25.71,"-2,571.00",1,"-2,571.00",-1.00,-0.77,100,SPX,SPX,1/20/23,4290,CALL,244909695
2022-12-02T08:22:31-0800,Trade,Buy to Open,BUY_TO_OPEN,SPX   230120P03800000,Equity Option,Bought 1 SPX 01/20/23 Put 3800.00 @ 37.72,"-3,772.00",1,"-3,772.00",-1.00,-0.77,100,SPX,SPX,1/20/23,3800,PUT,244909695
2022-12-01T09:57:37-0800,Trade,Sell to Close,SELL_TO_CLOSE,MO,Equity,Sold 40 MO @ 46.79,"1,871.60",40,46.79,0.00,-0.087,,,,,,,244747675
2022-11-30T11:20:04-0800,Trade,Sell to Close,SELL_TO_CLOSE,TGT   230120P00150000,Equity Option,Sold 1 TGT 01/20/23 Put 150.00 @ 2.50,250.00,1,250.00,0.00,-0.132,100,TGT,TGT,1/20/23,150,PUT,244526072
2022-11-30T11:20:04-0800,Trade,Buy to Close,BUY_TO_CLOSE,TGT   230120P00155000,Equity Option,Bought 1 TGT 01/20/23 Put 155.00 @ 3.55,-355.00,1,-355.00,0.00,-0.12,100,TGT,TGT,1/20/23,155,PUT,244526072
2022-11-30T11:19:19-0800,Trade,Sell to Close,SELL_TO_CLOSE,AA    230120P00042000,Equity Option,Sold 1 AA 01/20/23 Put 42.00 @ 1.50,150.00,1,150.00,0.00,-0.132,100,AA,AA,1/20/23,42,PUT,244525172
2022-11-30T11:19:19-0800,Trade,Buy to Close,BUY_TO_CLOSE,AA    230120P00045000,Equity Option,Bought 1 AA 01/20/23 Put 45.00 @ 2.34,-234.00,1,-234.00,0.00,-0.12,100,AA,AA,1/20/23,45,PUT,244525172
2022-11-30T11:17:57-0800,Trade,Buy to Close,BUY_TO_CLOSE,COIN  230120P00030000,Equity Option,Bought 1 COIN 01/20/23 Put 30.00 @ 1.75,-175.00,1,-175.00,0.00,-0.12,100,COIN,COIN,1/20/23,30,PUT,244523846
2022-11-30T11:17:57-0800,Trade,Buy to Close,BUY_TO_CLOSE,COIN  230120C00070000,Equity Option,Bought 1 COIN 01/20/23 Call 70.00 @ 1.07,-107.00,1,-107.00,0.00,-0.12,100,COIN,COIN,1/20/23,70,CALL,244523846
2022-11-30T11:17:22-0800,Trade,Sell to Close,SELL_TO_CLOSE,AMZN  230120C00113250,Equity Option,Sold 1 AMZN 01/20/23 Call 113.25 @ 0.81,81.00,1,81.00,0.00,-0.132,100,AMZN,AMZN,1/20/23,113.25,CALL,244523223
2022-11-30T11:17:22-0800,Trade,Buy to Close,BUY_TO_CLOSE,AMZN  230120P00078000,Equity Option,Bought 1 AMZN 01/20/23 Put 78.00 @ 1.08,-108.00,1,-108.00,0.00,-0.12,100,AMZN,AMZN,1/20/23,78,PUT,244523223
2022-11-30T11:17:22-0800,Trade,Buy to Close,BUY_TO_CLOSE,AMZN  230120C00108250,Equity Option,Bought 1 AMZN 01/20/23 Call 108.25 @ 1.44,-144.00,1,-144.00,0.00,-0.12,100,AMZN,AMZN,1/20/23,108.25,CALL,244523223
2022-11-30T08:16:23-0800,Trade,Sell to Close,SELL_TO_CLOSE,NVDA  221202C00157500,Equity Option,Sold 1 NVDA 12/02/22 Call 157.50 @ 3.90,390.00,1,390.00,0.00,-0.132,100,NVDA,NVDA,12/02/22,157.5,CALL,244451608
2022-11-30T08:14:36-0800,Trade,Sell to Close,SELL_TO_CLOSE,SPY   221201C00394000,Equity Option,Sold 1 SPY 12/01/22 Call 394.00 @ 3.50,350.00,1,350.00,0.00,-0.132,100,SPY,SPY,12/01/22,394,CALL,244451085
2022-11-30T08:04:01-0800,Trade,Sell to Close,SELL_TO_CLOSE,WYNN  230120P00072500,Equity Option,Sold 1 WYNN 01/20/23 Put 72.50 @ 2.52,252.00,1,252.00,0.00,-0.132,100,WYNN,WYNN,1/20/23,72.5,PUT,244447505
2022-11-30T08:04:01-0800,Trade,Buy to Close,BUY_TO_CLOSE,WYNN  230120P00077500,Equity Option,Bought 1 WYNN 01/20/23 Put 77.50 @ 4.03,-403.00,1,-403.00,0.00,-0.12,100,WYNN,WYNN,1/20/23,77.5,PUT,244447505
2022-11-30T07:33:29-0800,Trade,Buy to Open,BUY_TO_OPEN,NVDA  221202C00157500,Equity Option,Bought 1 NVDA 12/02/22 Call 157.50 @ 3.52,-352.00,1,-352.00,-1.00,-0.12,100,NVDA,NVDA,12/02/22,157.5,CALL,244436041
2022-11-30T07:31:26-0800,Trade,Buy to Open,BUY_TO_OPEN,SPY   221201C00394000,Equity Option,Bought 1 SPY 12/01/22 Call 394.00 @ 3.15,-315.00,1,-315.00,-1.00,-0.12,100,SPY,SPY,12/01/22,394,CALL,244435238
2022-11-29T10:50:43-0800,Trade,Sell to Open,SELL_TO_OPEN,EWZ   230120P00032000,Equity Option,Sold 1 EWZ 01/20/23 Put 32.00 @ 3.67,367.00,1,367.00,-1.00,-0.132,100,EWZ,EWZ,1/20/23,32,PUT,244336722
2022-11-29T10:50:43-0800,Trade,Buy to Open,BUY_TO_OPEN,EWZ   230120P00031000,Equity Option,Bought 1 EWZ 01/20/23 Put 31.00 @ 2.99,-299.00,1,-299.00,-1.00,-0.12,100,EWZ,EWZ,1/20/23,31,PUT,244336722
2022-11-29T10:50:16-0800,Trade,Buy to Open,BUY_TO_OPEN,AMZN  230120C00113250,Equity Option,Bought 1 AMZN 01/20/23 Call 113.25 @ 0.66,-66.00,1,-66.00,-1.00,-0.12,100,AMZN,AMZN,1/20/23,113.25,CALL,244336598
2022-11-29T10:50:16-0800,Trade,Sell to Open,SELL_TO_OPEN,AMZN  230120P00078000,Equity Option,Sold 1 AMZN 01/20/23 Put 78.00 @ 1.49,149.00,1,149.00,-1.00,-0.132,100,AMZN,AMZN,1/20/23,78,PUT,244336598
2022-11-29T10:50:16-0800,Trade,Sell to Open,SELL_TO_OPEN,AMZN  230120C00108250,Equity Option,Sold 1 AMZN 01/20/23 Call 108.25 @ 1.13,113.00,1,113.00,-1.00,-0.132,100,AMZN,AMZN,1/20/23,108.25,CALL,244336598
2022-11-29T10:45:39-0800,Trade,Sell to Open,SELL_TO_OPEN,TGT   230120P00155000,Equity Option,Sold 1 TGT 01/20/23 Put 155.00 @ 4.05,405.00,1,405.00,-1.00,-0.132,100,TGT,TGT,1/20/23,155,PUT,244332331
2022-11-29T10:45:39-0800,Trade,Buy to Open,BUY_TO_OPEN,TGT   230120P00150000,Equity Option,Bought 1 TGT 01/20/23 Put 150.00 @ 2.90,-290.00,1,-290.00,-1.00,-0.12,100,TGT,TGT,1/20/23,150,PUT,244332331
2022-11-29T10:40:46-0800,Trade,Buy to Open,BUY_TO_OPEN,AA    230120P00042000,Equity Option,Bought 1 AA 01/20/23 Put 42.00 @ 2.02,-202.00,1,-202.00,-1.00,-0.12,100,AA,AA,1/20/23,42,PUT,244333375
2022-11-29T10:40:46-0800,Trade,Sell to Open,SELL_TO_OPEN,AA    230120P00045000,Equity Option,Sold 1 AA 01/20/23 Put 45.00 @ 3.05,305.00,1,305.00,-1.00,-0.132,100,AA,AA,1/20/23,45,PUT,244333375
2022-11-29T10:39:49-0800,Trade,Buy to Open,BUY_TO_OPEN,WYNN  230120P00072500,Equity Option,Bought 1 WYNN 01/20/23 Put 72.50 @ 3.05,-305.00,1,-305.00,-1.00,-0.12,100,WYNN,WYNN,1/20/23,72.5,PUT,244333441
2022-11-29T10:39:49-0800,Trade,Sell to Open,SELL_TO_OPEN,WYNN  230120P00077500,Equity Option,Sold 1 WYNN 01/20/23 Put 77.50 @ 4.78,478.00,1,478.00,-1.00,-0.142,100,WYNN,WYNN,1/20/23,77.5,PUT,244333441
2022-11-29T10:38:01-0800,Trade,Sell to Open,SELL_TO_OPEN,SPY   230120C00404000,Equity Option,Sold 1 SPY 01/20/23 Call 404.00 @ 8.07,807.00,1,807.00,-1.00,-0.142,100,SPY,SPY,1/20/23,404,CALL,244333244
2022-11-29T10:38:01-0800,Trade,Buy to Open,BUY_TO_OPEN,SPY   230120C00407000,Equity Option,Bought 1 SPY 01/20/23 Call 407.00 @ 6.81,-681.00,1,-681.00,-1.00,-0.12,100,SPY,SPY,1/20/23,407,CALL,244333244
2022-11-29T10:36:29-0800,Trade,Buy to Open,BUY_TO_OPEN,AAPL  230120C00155000,Equity Option,Bought 1 AAPL 01/20/23 Call 155.00 @ 2.05,-205.00,1,-205.00,-1.00,-0.12,100,AAPL,AAPL,1/20/23,155,CALL,244332494
2022-11-29T10:36:29-0800,Trade,Sell to Open,SELL_TO_OPEN,AAPL  230120C00150000,Equity Option,Sold 1 AAPL 01/20/23 Call 150.00 @ 3.45,345.00,1,345.00,-1.00,-0.132,100,AAPL,AAPL,1/20/23,150,CALL,244332494
2022-11-29T10:34:16-0800,Trade,Buy to Open,BUY_TO_OPEN,QQQ   230120C00290000,Equity Option,Bought 1 QQQ 01/20/23 Call 290.00 @ 7.14,-714.00,1,-714.00,-1.00,-0.12,100,QQQ,QQQ,1/20/23,290,CALL,244332031
2022-11-29T10:34:16-0800,Trade,Sell to Open,SELL_TO_OPEN,QQQ   230120C00286000,Equity Option,Sold 1 QQQ 01/20/23 Call 286.00 @ 8.90,890.00,1,890.00,-1.00,-0.152,100,QQQ,QQQ,1/20/23,286,CALL,244332031
2022-11-29T10:34:14-0800,Trade,Sell to Open,SELL_TO_OPEN,COIN  230120P00030000,Equity Option,Sold 1 COIN 01/20/23 Put 30.00 @ 2.13,213.00,1,213.00,-1.00,-0.132,100,COIN,COIN,1/20/23,30,PUT,244332213
2022-11-29T10:34:14-0800,Trade,Sell to Open,SELL_TO_OPEN,COIN  230120C00070000,Equity Option,Sold 1 COIN 01/20/23 Call 70.00 @ 0.95,95.00,1,95.00,-1.00,-0.132,100,COIN,COIN,1/20/23,70,CALL,244332213
2022-11-28T09:17:44-0800,Trade,Sell to Open,SELL_TO_OPEN,SPXW  230120C04190000,Equity Option,Sold 1 SPX 01/20/23 Call 4190.00 @ 45.45,"4,545.00",1,"4,545.00",-1.00,-0.772,100,SPXW,SPX,1/20/23,4190,CALL,244119858
2022-11-28T09:17:44-0800,Trade,Buy to Open,BUY_TO_OPEN,SPXW  230120C04195000,Equity Option,Bought 1 SPX 01/20/23 Call 4195.00 @ 43.95,"-4,395.00",1,"-4,395.00",-1.00,-0.77,100,SPXW,SPX,1/20/23,4195,CALL,244119858
2022-11-28T08:42:52-0800,Trade,Buy to Close,BUY_TO_CLOSE,MSFT  230120C00265000,Equity Option,Bought 1 MSFT 01/20/23 Call 265.00 @ 3.10,-310.00,1,-310.00,0.00,-0.12,100,MSFT,MSFT,1/20/23,265,CALL,244106001
2022-11-28T08:42:52-0800,Trade,Buy to Close,BUY_TO_CLOSE,MSFT  230120P00225000,Equity Option,Bought 1 MSFT 01/20/23 Put 225.00 @ 4.22,-422.00,1,-422.00,0.00,-0.12,100,MSFT,MSFT,1/20/23,225,PUT,244106001
2022-11-28T08:34:30-0800,Trade,Sell to Close,SELL_TO_CLOSE,GOOGL 221216P00090000,Equity Option,Sold 1 GOOGL 12/16/22 Put 90.00 @ 0.93,93.00,1,93.00,0.00,-0.132,100,GOOGL,GOOGL,12/16/22,90,PUT,244103128
2022-11-28T08:34:30-0800,Trade,Buy to Close,BUY_TO_CLOSE,GOOGL 221216P00095000,Equity Option,Bought 1 GOOGL 12/16/22 Put 95.00 @ 2.32,-232.00,1,-232.00,0.00,-0.12,100,GOOGL,GOOGL,12/16/22,95,PUT,244103128
2022-11-28T08:34:30-0800,Trade,Buy to Close,BUY_TO_CLOSE,GOOGL 221216C00094000,Equity Option,Bought 1 GOOGL 12/16/22 Call 94.00 @ 4.52,-452.00,1,-452.00,0.00,-0.12,100,GOOGL,GOOGL,12/16/22,94,CALL,244103128
2022-11-28T08:34:30-0800,Trade,Buy to Close,BUY_TO_CLOSE,GOOGL 221216P00085000,Equity Option,Bought 1 GOOGL 12/16/22 Put 85.00 @ 0.36,-36.00,1,-36.00,0.00,-0.12,100,GOOGL,GOOGL,12/16/22,85,PUT,244103128
2022-11-26T07:41:26-0800,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.03,0,,--,0.00,,,,,,,
2022-11-23T12:52:47-0800,Trade,Sell to Close,SELL_TO_CLOSE,GOOGL 221216P00090000,Equity Option,Sold 1 GOOGL 12/16/22 Put 90.00 @ 0.69,69.00,1,69.00,0.00,-0.132,100,GOOGL,GOOGL,12/16/22,90,PUT,243881830
2022-11-23T12:52:47-0800,Trade,Buy to Close,BUY_TO_CLOSE,GOOGL 221216P00095000,Equity Option,Bought 1 GOOGL 12/16/22 Put 95.00 @ 1.70,-170.00,1,-170.00,0.00,-0.12,100,GOOGL,GOOGL,12/16/22,95,PUT,243881830
2022-11-23T12:01:08-0800,Trade,Sell to Open,SELL_TO_OPEN,MSFT  230120C00265000,Equity Option,Sold 1 MSFT 01/20/23 Call 265.00 @ 4.23,423.00,1,423.00,-1.00,-0.132,100,MSFT,MSFT,1/20/23,265,CALL,243861487
2022-11-23T12:01:08-0800,Trade,Sell to Open,SELL_TO_OPEN,MSFT  230120P00225000,Equity Option,Sold 1 MSFT 01/20/23 Put 225.00 @ 3.42,342.00,1,342.00,-1.00,-0.132,100,MSFT,MSFT,1/20/23,225,PUT,243861487
2022-11-23T08:18:35-0800,Trade,Buy to Open,BUY_TO_OPEN,VIX   230215C00030000,Equity Option,Bought 1 VIX 02/15/23 Call 30.00 @ 2.20,-220.00,1,-220.00,-1.00,-0.77,100,VIX,VIX,2/15/23,30,CALL,243785641
2022-11-21T07:55:57-0800,Trade,Sell to Close,SELL_TO_CLOSE,SLB   221216C00052500,Equity Option,Sold 1 SLB 12/16/22 Call 52.50 @ 1.13,113.00,1,113.00,0.00,-0.132,100,SLB,SLB,12/16/22,52.5,CALL,243410025
2022-11-21T07:55:57-0800,Trade,Buy to Close,BUY_TO_CLOSE,SLB   221216C00050000,Equity Option,Bought 1 SLB 12/16/22 Call 50.00 @ 2.05,-205.00,1,-205.00,0.00,-0.12,100,SLB,SLB,12/16/22,50,CALL,243410025
2022-11-19T07:39:37-0800,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,
2022-11-17T07:01:32-0800,Trade,Sell to Close,SELL_TO_CLOSE,DIA   230120P00320000,Equity Option,Sold 1 DIA 01/20/23 Put 320.00 @ 6.38,638.00,1,638.00,0.00,-0.142,100,DIA,DIA,1/20/23,320,PUT,242965140
2022-11-17T07:01:19-0800,Trade,Sell to Close,SELL_TO_CLOSE,JPM   221118C00120000,Equity Option,Sold 1 JPM 11/18/22 Call 120.00 @ 11.45,"1,145.00",1,"1,145.00",0.00,-0.152,100,JPM,JPM,11/18/22,120,CALL,242964970
2022-11-16T14:00:00-0800,Money Movement,Credit Interest,,,,INTEREST ON CREDIT BALANCE,0.08,0,,--,0.00,,,,,,,
2022-11-16T12:27:22-0800,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  230120C04220000,Equity Option,Sold 1 SPX 01/20/23 Call 4220.00 @ 48.02,"4,802.00",1,"4,802.00",0.00,-0.772,100,SPXW,SPX,1/20/23,4220,CALL,242885658
2022-11-16T12:27:22-0800,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  230120C04210000,Equity Option,Bought 1 SPX 01/20/23 Call 4210.00 @ 50.87,"-5,087.00",1,"-5,087.00",0.00,-0.77,100,SPXW,SPX,1/20/23,4210,CALL,242885658
2022-11-16T07:07:27-0800,Trade,Sell to Close,SELL_TO_CLOSE,COST  221202P00470000,Equity Option,Sold 1 COST 12/02/22 Put 470.00 @ 1.15,115.00,1,115.00,0.00,-0.132,100,COST,COST,12/02/22,470,PUT,242771817
2022-11-16T07:07:27-0800,Trade,Buy to Close,BUY_TO_CLOSE,COST  221202P00465000,Equity Option,Bought 1 COST 12/02/22 Put 465.00 @ 0.97,-97.00,1,-97.00,0.00,-0.12,100,COST,COST,12/02/22,465,PUT,242771817
2022-11-16T07:00:51-0800,Trade,Buy to Close,BUY_TO_CLOSE,JPM   221118C00118000,Equity Option,Bought 1 JPM 11/18/22 Call 118.00 @ 14.95,"-1,495.00",1,"-1,495.00",0.00,-0.12,100,JPM,JPM,11/18/22,118,CALL,242767885
2022-11-15T14:00:00-0800,Money Movement,Dividend,,SJT,Equity,SAN JUAN BASIN ROYALTY TR-UBI,34.91,0,,--,0.00,,,,,,,
2022-11-15T12:49:00-0800,Trade,Buy to Open,BUY_TO_OPEN,UVXY  230120C00010000,Equity Option,Bought 1 UVXY 01/20/23 Call 10.00 @ 1.33,-133.00,1,-133.00,-1.00,-0.12,100,UVXY,UVXY,1/20/23,10,CALL,242708575
2022-11-12T07:37:04-0800,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.09,0,,--,0.00,,,,,,,
2022-11-11T12:39:51-0800,Trade,Buy to Open,BUY_TO_OPEN,SPXW  230120C04220000,Equity Option,Bought 1 SPX 01/20/23 Call 4220.00 @ 63.59,"-6,359.00",1,"-6,359.00",-1.00,-0.77,100,SPXW,SPX,1/20/23,4220,CALL,242270514
2022-11-11T12:39:51-0800,Trade,Sell to Open,SELL_TO_OPEN,SPXW  230120C04210000,Equity Option,Sold 1 SPX 01/20/23 Call 4210.00 @ 66.79,"6,679.00",1,"6,679.00",-1.00,-0.772,100,SPXW,SPX,1/20/23,4210,CALL,242270514
2022-11-11T12:37:49-0800,Trade,Buy to Open,BUY_TO_OPEN,DIA   230120P00320000,Equity Option,Bought 1 DIA 01/20/23 Put 320.00 @ 5.65,-565.00,1,-565.00,-1.00,-0.12,100,DIA,DIA,1/20/23,320,PUT,242268992
2022-11-11T12:13:53-0800,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  221111C03995000,Equity Option,Sold 1 SPX 11/11/22 Call 3995.00 @ 3.40,340.00,1,340.00,0.00,-0.772,100,SPXW,SPX,11/11/22,3995,CALL,242256884
2022-11-11T12:13:53-0800,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  221111P03935000,Equity Option,Sold 1 SPX 11/11/22 Put 3935.00 @ 0.17,17.00,1,17.00,0.00,-0.772,100,SPXW,SPX,11/11/22,3935,PUT,242256884
